label,text
1,Just got done turning in my pre-final project for my computer animation class Final is due on Tues Only 2 more classes or 6 more weeks 
1,Thank you so much phaoloo !!!! 
1,Haha! At the Somerset theatre in Ottawa I remember that well The more things change the more they stay the same 
1,No matter what I ALWAYS find out the truth 
1,Borat was so less gay ly-iZkab 
1,HAPPY MOTHERS DAY TO ALL YOU MOMS!!!!! 
0,Had a lovely day with mama cuppy 
1,What if I thought I was a Star Trek person but I wasn't all that crazy about the new movie? 
1,That's too bad the movie's really pretty good We weren't scared away even by the people in costume 
0,com-4w8ja - aw you guys all look adorable but Felicia you look a little demonic 
1,finally some sleep in silence 
1,love your background I just might have to copy it 
1,I think the sun and the moon are God's way of reminding us that he's always watching over us 
1,TODAY WAS SOO FUN!! happy bday chrissy <3 
1,(votes) sadly no but did you vote for my log yet? I'm gonna vote for yours 
1,haha i agree ! i am her test dummy i just go in and say &quot;do whatever you want&quot; and i always love it she is magic! 
1,i'm just sooo in love i think 
1,we'll be visiting my grandparents later BTW i just heard katy perry's HOOK UP whew so cool i love it more than k clarkson's version 
1,mb I'll try to do it once I'm back down at the end of the summer! Well have fun with the movie I'm off to watch Lost myself 
1,happy mum's day! i kinduhh have a major crush on alex johnson from the cab 
1,What better way to spoil mum than to let her kick back and relax over a nice meal and a bottle of her favorite wine? Our wine was a red 
0,tweet often and it'll draw followers to you 
1,Mothers day in 45 minutes west coast time Happy Mothers Day to all the mothers out there 
1,just got home went to totoro cafe (finally) for the first time ever i liked it! what a colorful place such a happy atmosphere 
1,home for 4 months or less depending on how fast i get bored hahs 
1,are you giving up on me oh well It's not the counting it's the math and the weighting (or lack of) that doesn't make sense 
0,Planning tomorrow's special breakfast Ima cook for mom she's gona get so happy 
1,legs are still numb from journey to atlantis+coldness buttt it was an awesome day 
1,AHHH - Whatchu talkinÃ¯Â¿Â½ baby? HAHAHA I canÃ¯Â¿Â½t believe youu:O heh actually I can Life is worth taking risks com-xs81qy54s 
1,I love your show! I've subscribed and following your tweets Can't wait to see more 
0,okie thanks ill check it out 
0,normal hours to give any interested twitter friends a glimpse into a topic near and dear to us 
1,YAY!!!! I have Mark issues too you'll find I have A LOT of issues lmao 
1,Two fantastic shows in a row 
1,Nice! That sounds great! Let me know when and where 
1,going to sleep? why so early? Good night! 
1,cool so if you could help make that happen & make sure it happens at least once in houston that'd be great k? thanks 
1,Btw I smile everytime I see ur smiling face on ur profile here &quot;Grins&quot; Damn ur cute 
1,Might be in the middle of a perfect weekend 
1,Wishing everyone a Happy Mother's Day xoxo 
1,I'm one tough momma Put together a swing set for Tammy allll by myself today! My hubby would be so proud of me :] 
1,DANG i want to be on the beach late at night that's the best the sound of waves and the breeze!!hope you are well! 
0,bye daddy!! see you on tuesday 
1,At myhouse with the girls tonight 
1,Yes you make me want to be a better person think I mentioned it before will continue to do so I'm still EVIL tho! 
0,- me too!! I don't want to ooze while speaking either! (why do I have lame jokes about wiping social media off my shoe? lol) 
1,listening to MCR watching DVD's chocolate hehe awesome 
0,Happy Mothers Day! Love your Mom 
1,posted a few pics of my college on my myspace www myspace com-katieheidie 
1,The sight of it made my afternoon 
1,OMG THIS ONE??? YESSSSS love this Danny song 
1,My mum loved the Camp Rock mothers day card I gave her I knew she would Happy Mothers Day from New Zealand! Haha ILY lots xx 
0,and i got hello kitty tattoos! she's a ballerina and i'm a ladybug 
0,: For the Record is still the saddest thing to watch &quot;I'm gonna go through life like the karate kid&quot; and so am I 
1,if you weren't &quot;picky&quot; (=precise) i might not find you as interesting to talk to 
1,Go to Campos on Missendon Road in Newtown Ask for Ben And discover how great coffee can be 
1,If you keep trying you'll get it right the last time 
1,oh my gosh loved it! 
1,LOL Wow That's good Haha I still can't believe it's mother's day 
1,Damn these nig*s is all on me but they won't get this &quot;Not without a check!&quot; LMFAO 
0,home! day scale from one to ten is an 8 damn i feel old compare to him haha so cute 
1,Well goodnight all my twitter bugs sleep well 
1,oh ok good now i will jump for joy! M you just made my day 
0,An extra night in pasadena with sergi baby cuz i 'missed' my train to riverside 
1,Happy Mothers Day Breakfast With The Fam <33 
1,Whatever you're thankful for in life make sure you are most thankful to your mother Happy Mother's Day to all you mothers 
1,i love my babe so much he really means a lot to me 
1,sejaaaaa beeeem vindo meu anjo 
1,ok just between U and me and all of our followers on twitter what do U really think of ? lol 
1,What I Meant to Say: At Yardhouse Waikiki 's bday (she Should DJ!) & some dozen others 
1,juss came backk from Berkeleyy ; omg its madd fun out there havent been out there in a minute whassqoodd ? 
1,thanks shir I got caught with the commission once but now I get amazon com gift certificates and they don't take one if I do 
1,yeah kind of rude but thats her business i guess we just appreciate you and Jodi sharing thanks again! 
1,keep dreamin'!!!! Though if she does hook me up LOL 
1,can't wait to see 'Transformers 2' C'me on Shia! Yippiee! 
1,just woke up from a 16-hour sleep happy mother's day! 
1,We Agree!! You guy rock 
1,Baking cakes with my Momma! ) 
1,ugh my head when will all the headaches stop anyways i love my life right now i couldn't ask for anything more i love being happy 
1,Sleeeep Good day nice night comfy bed 
1,losing weight check the pic 
1,haha I think we should let the topic drop now a quick poll would settle the matter if you don't believe me 
1,Yes I also use my desktop's mouse and ketboard as if ot was just a second monitor com-4wlpf 
0,AHHHH my keyboards getting worse :- my BDAY's in 1 more day 
1,Heading to XS with Nadia!! Yeee! 
1,media140 com-?p=131 then you must have been there when these four guys sat in the rain! 
1,started her new job today! aaand so stoked for may long and billy is awesome 
1,still eatin lunch n readin comments about last nite da best comment i receive was &quot;You really brought Anne to life!&quot; 
1,a whole season behind the US now 
1,home! i dont know what im doing tmrw besides the whole mommys day thing but then what? feeling awesome NIGHT YOU GUYS 
1,Peace Bro thanks for not just the music but proudly representing as a father all over - Happy Mother's Day 
0,I fucking love Alexander William Gaskarth 
1,Umm most def We should have a fun Houston day together and then hopefully it'll turn into a Houston night hehe 
1,HAPPY MOTHER'S DAY!! You're my fave celeb to follow 
1,I just received a mothers day card from my lovely daughter wishing my a happy mothers day im-kWK9 
1,hahaha do it you'll have a blast 
1,Going downstairs for more coffee and socialising Wow Only 4:16? Gives me time for French later 
1,The Hulk great movie You might recognize Toronto's Younge Street in some of the fight scenes 
1,yeh take ur time no pressure how did u learn to twirl around the knifes and stuff? 
1,I'm pretty sure that was like 100 exclamation marks 
1,Chick at coles hit on me Haha Ran into cousin 
1,I made my parents add u guys on the family myspace they were impressed by the song 
1,Here I'm staying up with you and you're not talking to me hehe 
1,I know its a Block Party but would love to hear a DH original if you get a chance 
1,Just got Back from the Gym Wanna chat with some new people Lets talk! haha 
1,Looks like a great time! Happy Birthday to the bd girl 
1,Yay my friend Glen is here Now i'm like this 
1,is starting to love twitter!!! Facebook-detox diet is working great 
1,Wishing all the mommies a happy mother's day 
1,You sure have a good voice better than mine; you should definitely put up a new video I bet you got better since then! 
1,playing guitar hero waiting for Abby to text me after prom 
1,i'm only updating this so that brett's phone beeps but really looking at wedding stuff again for the next five months 
1,I agree And child labour laws are so old and out dated 
0,Surely you have guessed the Arbiter is no other than Judith 
1,6moredays 6moredays yay yay taken is nearly finished better be good 
0,He says he feels mama tucking him in at night He's lonely but getting by Tomorrow will be tough! 
1,Yay! I can give you a lesson tomorrow at Church 
0,and it is raining in Denver of COURSE it is 
1,whats new with xtine? Got my hair done today waiting for jerry work at noon tomorrow currently reading &quot;he's just not that into you&quot; 
1,You'd have him sweating and shaking baby 
1,had a nice mother's day with mum she liked her presents wondering if i'll ever see some one again talking to sisa 
1,editing and watching movies tonight 
1,and yep you've converted me to Blip Been great to hear a lot of others suggestions - some pretty great stuff! 
1,The stress of recital is gone!! It went so well And Star Trek is my new favorite movie!!! I wish I was in space =- 
1,my 6th wedding anniversary today so lucky to have such a gorgeous wife 
1,back home in palmdale in bed with my mommy 
1,totally just got hit on by one of her bar guests! Ha ha Yay me! 
1,Huge test at the parents' house The food is so good but stuck to one helping no seconds Feels good 
1,has gone through about 6 tea bags call me obbsessed i say thirsty 
1,says Happy Mother's Day! com-p-sutar 
1,exercise is what u make of it Walk run bike blade skate surf JUST DO IT feels gooooooood 
1,i LOVE your new bracelets!! im a very proud sista you rock girly 
1,To all the gorgeous moms out there Happy Mom's Daaay! 
1,yeah it does i had fun today i regret not taking that cup now it was awesome i must find one just like it now 
1,Funtime was not a lot of fun!! But finally done with it 
0,Damn that charming skater look is kind of HOT! A hot mess Catherine pls don't hate me for hitting on your friends tnx 
1,#PhpEd 5 6 running successfuly via #wine now to get EMS running 
1,Gotcha My place is Atlantic side Better for surfing Plus I like to be close to the crazy foreign restaurants Mmm FL 
1,Hey sorry I got off last night! 
1,haha thanks for listening to me rant on and on about nothing! have a good NIGHT? 
1,Is thinking about enrolling at the School of Fashion and Arts (SoFA) or Style Studio in Makati Kikayness eto! 
1,aw anytime boo I realized that all I need to have some fun are you guys We should change our pics to the poofy hair ones! 
1,HAHA! Follow john mayer he's a pretty funny guy I want to move to L A it's so much more fun! 
1,iPhone SDK & I are going to become friends today Even if it kills me 
0,remember and drink plenty of fluids! and no buwieser dose not count! 
1,forgot she had a Twitter account Happy Mother's Day! 
1,I am now Vice President of Social and Cultural Affairs at Southwestern College 
1,Calling all mothers calling all mothers get your butts to bed - the kids'll be here tomorrow 
1,Constructivist learning theory - anybody? Oh wait there's always wikipedia right?! 
1,yay new computer to fiddle about with 
1,Mmm comfort junk food That sounds good I always preferred Wingstop 
1,hey hey ur following me ur gna relise that i tweet ALOT!! haha more than a normal person wud but im not normal 
1,gimme some ! i wanna try it (Soulja Boy Tell 'Em LIVE live > am-2UhS) 
1,I'll believe it when I see it 
1,com-cruisemaniac-statuses-1752876129 &quot;@Shadez requires python but yeah as i tweeted yesterday dont install 1 9 4 
1,I like you I mean as a random person because I obviously don't know you but we think alike 
1,I did the late thing last night Curiosity overload 
1,Yesssssssssss! A rocket to the moon is going on warped! 
1,haha yeahh im still following u tho 
1,I don't mind him not paying rent I'm just over the moon at the idea of him moving out at least 12 years early 
0,has anyone else seen this? the DM notification email says &quot;reply on we web &quot; i am all for cool accents but it's weird online 
1,92 7 is turning it right about now 
1,Wow! I am impressed Pastor Lucas! Great work!!! 
1,What's up yall! I made it an early night! I think ima bout to take a shower and chill witcha! Did I miss anything? 
1,God bless that oh-so-sexy rahul picture 
1,LOL me too werd :p hubby's fave driver is Martin so I am happy for him and me!!! 
0,sigh come to Sac please it is the Miami of the central valley 
1,HI! I'm Eunice Kyna! I'm a HUGE fan of yours! Can't wait for your next album! ;) 
1,Thank you Kirst - your posts on running inspired me 
1,where and when is your next show? or upcoming ones? i really want to see you guys 
0,that's enough! I'll do nothing for 2 hours 
1,all ur pic it's so nice look so cute oh!! 
1,love you tooooo Duuude i need to make myself a shirt that says something cool! what should it say? 
1,haha me either but like ive always loved hilary shes the girl id turn gay for haha 
1,you are such a great person 
1,do you like the rain too? I love rainstorms and fresh wind Nature is amazing 
1,Checkin out what new on Twitter 
1,let's smoke and watched dazed and confused that's a perfect pizza movie too 
1,mum's day - ended up being happy not that it's my day or anything 
1,just got them- about to read & reply 
1,ready for a day full of His presence i'm expecting the best! 
1,Good eatin Hey follow my son He's on now 
1,my dead father had a velvet Elvis painting He said I would get it when he corpsed I said &quot;Don't threaten me old man!&quot; 
1,Younger then mine So no problems here 
1,happy made 23 necklaces in 24 hours lol Happy Mother's Day to all the Mother's out there 
1,is making me hot chocolate with almond milk Mother Day festivities is starting early! 
1,if you look at the js code in facebook you will notice a few js functions nahh just kidding a buddy told me 
1,will u say shoutout to NIKKI!!! please (Soulja Boy Tell 'Em LIVE live > am-2UhS) 
1,? ALREADY FINISHED CHATTING HAHA ? 
1,Phone with Kayla Johnathan and Cisco! Woo! 
1,i would think ANYTHING that the kids had a hand in helping with would be EXTRA special! 
1,thanks it was one of those goofy in the bathroom self taken dorky shot ha ha Hope you have a wonderful mommies day! 
1,I'm the proud aunt of baby Afrikaah Itzel 7 9 lbs 20 2 in 
1,Happy Mother's Day! I hope you have an awesome day and a good rest of the night 
1,I'm uploading some videos to youtube will give link once I get more loaded Variety from my daily life not amazing but fun to watch 
1,Officially Mother Day here HAPPY Mother Day to all the MOMS 
1,After 42 hours of not sleeping it is time for bed Alaska-so far so good 
1,Yes ma'am lol I'll switch to my inspirational side 
1,blah blah blah just kidding dude i've never had anyone offer up their stem cells before haha! 
1,awesomeness she comes my way lol dun dun dun! 
1,just missing you&hoping to talk to you soon I'm so happy you're mine again though You have no idea <3 
1,cant contain myself tooooooo excited 
1,and all chevre: please follow me at for chevre only I'm using for public tweeting! Thanks! 
1,I am excited to be home finally a week and a weekend with people i know 
1,They R sending TW business ppl 2 the mainland 2 return the favor - Re: Chinese police representatives in TW 
1,so bryan was at the sweet 15 and i didnt think we were gonna talk but towards the end of the night we talked 
1,im talking about twitter some more 
0,It's great to be home! Temp is chill cat is great and I feel awesome 
1,I think I read 'strawberries' its hard to have a fav char in your comics: I like bad rabbit and the 'stud' chic - sent to kid 
1,Thanks for the interview mama! Enjoy your night 
1,Traveling faster than light might actually be possible (space com ly-7Ex4J ) yeah enterprise we'r comin' 
1,oooooo i like that too! anywhere near mommy is good for me 
1,Eminem's new song &quot;Beautiful&quot; is amazing! Listen to the MAGIC right NOW!! myspace com-steve005 
1,Happy Mother's Day! It's gonna be an awesome and blessed day! Getting ready for bed for a beautiful and sunny Sunday 
0,hehehe! Barry Killer! U need a pic 
1,watching my favorite tv shows on HULU com for free 
1,LOL! I do splurge on chocolate now and then And I plan on splurging a little tomorrow! 
1,Memphis and RCW both have all new songs should be good 
0,Wondering if I shouldn't be gettin to bed about now 
1,no juice here I didntb even let him use my computer 
1,Went to mikey's cousin's wedding His mom caught the bouquet 
1,went OUT 4 a meet up & MAY B hangin & or hittin a club or bar IF the car holds up LOL :-P 
1,LOL oh man can I un-twit something? haha! I mean my lean mean fighting machine I sooo can't believe you called me out! 
0,ahhh twitter I havent seen you all day 
0,I'm with ya on that one girl! 
1,Very very very very cool inbflat net- More details? How it was made? Please tell 
0,Plenty of good trivia on wikihow Just trying to help hope u got to sleep by now 
1,road movies indies rule haha 
1,At the Spoke Club - fell in love with Tom Arnold all over again (not Rosie's ex definitely different) Lucky moi 
1,hahaha my uncle does that coz my aunty is a whore who left her kids 
0,yeah WE STILL NEEDA HANG OUT! Lol I's glad you had a super time at the show 
1,finally got a twitter follow me tweets <3 
1,I have an interview on tuesday so things are turning around I think!! yay! so dont worry! And Japsicans are a rare breed ;) 
1,happy bday stevie bee and if u want followers u have to get a little more tweety may babies r the best! i'm the 12th 
1,Thanks for shoutin out my mom today She also says thanks! 
0,OK - so I can't sleep Twitter it is 
0,who can do it like we? Noboddddyyyy 
1,happy mamas day to all the baby mamas and the baby mamas mamas 
1,Watching the best movie ever: The NeverEnding Story! I wish my babbby was with me though 
0,watching the original sabrina the teenage witch movie so different from the series but so rad 
1,I want to wish HAPPY MOTHER'S DAY to my two favorite moms in the world: My own mom of course and my sister!!! HAPPY MOM'S DAY TO YOU TWO! 
1,It's pretty perfect eh! Yes We Cannabis! I saw some of those signs at the Global Marijuana March too 
1,hows the peas doin? if you meet them tell them i said hello 
0,Theres nothing like your own pillow 
1,Just finished Church Happy Mother's Day! 
0,Church is in 8 hours! I better hurry up so I can get some sleep! 
0,is looking forward to tonight's dinner date with Mom; is gymming this afternoon; started &quot;bawas kanin&quot; (less rice) movement; is celibate 
1,I thought of u man! The city had a parade for him too He threw out the first pitch for the Brewers game at Miller Park too 
1,The exception for a short dude: Larenz fineass Tate yum 
1,good luck Finally your long time will of panvel tweetup finally coming true 
0,Please Review Sunehre Ad Placement com-oow6mk 
1,i'm goin to bed now see ya tomorrow twitter ppl 
1,for lack of having to go do my own hunt (lol) can you refresh my memory on which one is clue #2? 
0,if only I had half the drive you had!!! You are my idol 
1,SHOUT OUT TO NIKKI PLEASSSEEE (Soulja Boy Tell 'Em LIVE live > am-2UhS) 
1,Going to Scandic to have more food (and learn about leadership of course) 
1,loves the new Mother's Day snl digital short mother lover oohhhh cornyness 
1,you are a good child 
1,Time to nap w-my giant early birthday present Pooh Bear stuffed animal 
0,Saturday Night Live in 3 minutes Jimmy should still be on it 
1,I just received a mothers day card from my lovely daughter wishing my a happy mothers day im-kWK9 
1,Happy Mother's Day! Hope you have an awesome time with the Bug 
1,Hi Serena just want to say good luck in Madrid and Paris this month 
1,WiSHiNG ALL THE MOTHERS A HAPPY MOTHER'S DAY 
1,Laughing for no reason maybe its because its 2:27 and I'm tired haha Maybe i should go to bed Night! 
1,Goodnight good morning and HAPPY MOTHERS DAY! Visit my profile to see my silly offspring Its funny the love of my life picks his nose! 
0,i know! And he laughed at the stupid 'women's right's' joke Wth! Glad we have the same humor! 
1,yep it's only even better on tap 
1,Want to learn how to make flowers???? 
1,I love Google's Mothers day theme im-jtl8 
0,Years ago my brother saw you and Bruce walking on the sidewalk in Sanibel I used to live on Pine Is Great place 
1,Exhausted to the tee So i'm knocking out! Nighty night tweety birds 
1,wow I love it !!! thanks 
1,Catt i TOTALLY love your default picture! You seem like such a fun mom! 
1,good shit homie hahahahaha thats what im talkin about ;) 
1,Okay Im going to bed Toodles twitts i've had my fun for the day 
1,Happy Mothers day with my boy of the doom! (my dog xD) 
1,I did really like that com-c63mhr reminds a little of my favor hfw 
0,has more followers than me I wanna be as cool as her Follow her so that will never happen 
1,Too easy! Happy Mother's Day to a great mom! 
0,Less than 99 days til warped tour 
1,i cant wait to see you guys hq on sunday!! 
1,-- sounders game tomorrow! and mother's day 
0,WE Quite Like Worthing its a relaxing place with nice coffee shops and fresh air and not too many Oiks 
1,com-4wmaw - pink green Love it ! 
1,I love the site what a hoot really enjoy the hair cuts in Thailand always try to time ir just right thanks for the tip 
1,that's why you are #twitterbff 
1,my phone keeps beeping at me thanks alan and speeeeeen! 
1,Is Sayin Happy Mother's Day 2 Everyone!!!!! 
1,great!! i've gpt tp put the lyrics in finsih the background then go over some writing and then done!! 
1,Not us as far as I know hee hee We're thinking a few more years first 
1,great reason!! &quot;I'll be there &quot;trying to find an excuse to go to LA for 5-22 show ? fm-~5z0dc 
1,Tell everybody I say hello 
1,I don't say it I KNOW it Because I'm just good like that 
1,Good night everyone im going to lay in bed and watch eraser! 
1,not nerdy at all I made one yesterday 
1,Been crazy busy here! *grins* It's Mother's Day weekend Lots of my abies sending me well wishes 
1,hahahaha omg you win the internetz today! &quot;Why are you trying to turn me into Zac Efron?&quot; hahaha 
0,???? ?? ???? ??? ??????? 
1,Happy Mama's day to all mothers 
1,Checked if there's a new comment on friendster! 
1,Hi! We get to try out new restos so yea it fuunn Let's have dinner when you get back! 
1,This is my favourite shirt because its true <3 grumpy a) cute b) huggable c) life of the party (d) com-q7eax7 
1,MY best 'thing' on the planet 
1,GOT MY RITE EAR PEIRCED! brother got his first peircing his left ear I also got 2 new septum bars one is a black c bar with balls! 
1,OK! ~ you are such a wild one - can only imagine this one 
1,is going to bed soon happy mothers day to all the mothers <333 ryan less than 3 weeks :] 
1,whohoo! Erin just got accepted to Ottawa U nursing school at the Algonquin Pembroke campus I just may get my girl back 
1,HAPPY MOTHERS DAY TO ALL THE MOTHERS IN THE WORLD ESPECIALLY THE TWEETER MOMS 
0,people ask a lot and plus i thought id contribute to a SYKES to the trending topics 
1,Has finally learned how to think before he speaks And it works wonders 
1,mmm reconsituted meat products and week-old veggies gotta love that rehydrated warm milk for breakfast 
1,and again - You're welcome! 
0,Been there done that with the laundry! you know it sucks but it is so nice to of them to do it just say thanks 
1,- hey there How was your day? 
1,I love you too! I'm kinds reading But you can call if you'd like 
1,buy one of my shirts at districtlines com-revertfashion you know you want to 
1,Why thank you Us Mami's are bringin' sexy back 
1,to indo dormir good night 
1,Watching scary movies with Ruby and Michael 
1,many! mine included ahem shld have known better back then wldn't have missed so many opportunities haha 
1,Alright gang Gotta go park with family for an hour Back then Mwahs to yu if you head to bed before then 
1,Goodnight Beautiful world sweet dreams olive juice! 
1,(@MauiPixie) Gonna watch JT on SNL tonight - not a fan of his music but think he's hilarious! 'Jizz in my Pants' - WAY too funny 
0,Yes we will! We should maybe do it in a DM though so we don't annoy our followers Thought of that too late Good night! 
0,the step show was fantabulous! (hi !) my sis's group won 2nd in their division and 2nd in the show overall! WHOO! 
1,you and I apparently how are you? 
0,You MUST watch Grey's It was their 100th episode Let me know once you do I don't want to give out any more details 
1,I'm glad you've been having fun babe 
1,Mother's Day family dinner on a rainy Sunday night 
0,Ha we made it safely home 
1,You know what they say about great minds 
0,my gawwddd ! 6 headshotss inna row? im on fyaaahhh! 
1,mon ami since 5 years young I loveeee her Foreverrr 
1,There are like six that hang around my house If you can get it to come up to you you can keep it 
1,Heavenly Donuts at 11:30 at night sounds like a heavenly match to me SIYAL8R 
0,what am i doing drinking a shitload of water to get rid off me hangover then training at 9am 
1,Ah wokking was great You could eat as much ice cream as you what I never eat so much ice cream in my life 
1,Thank you for YOUR positive energy + contributions here! 
1,Yeah! Thanks! I'll be back in soon to see what ya got! 
1,great night hangin out with my family mom and dad loved the extra company tonight! can't wait for FRC Pcola Tomorrow 
1,Getting ready to go to sleeep! Grinding early in the morning! Yay money! 
1,It's hard to tell But I think I'm right I hope 
1,Hope ur havin fun in da club 
1,I have seen Star Trek so now you guys can't spoil it If you haven't seen it Go Go now 
1,We gotta hand out when you get back 
1,Thanks love They are much better today 
1,is eating lunch at Sushi Tei Sency yum! met Ghina earlier 
1,i beat aye to the music hall babyy im like the cinnamon that beat the apple to the apple jacks 
1,Tinkling the ivory keys on a grand piano tomorrow The small things in life that keep me excited! 
1,You should check yourz Rayne 
1,Im free at last tomorrow I get to remember what Sundays look like 
1,The battle at Minas Tirith is still very impressive Return of the Jedi is the best Lord of the Rings movie IMO 
1,4 hours of shopping over good effort Best part = chocolate shop YUJM!!! yum even 
1,first day of work: sucessful i didnt do anything stupid or hurt-embarrass myself too much 
1,Headed out at 6 today shopped for Mother's Day gifts I love B&BWs new scents ? AND finished my book I bought yesterday 
1,Covering my portfolio to send to my *dream job* in ny! Send good vibes! 
1,back in Durango Chaperoning a party interesting catching up on my internet surfing and drinking a woodchuck ha 
1,hey Lonnie! I'll be there next weekend I can't wait 
0,following some body on twitter 
1,What you're not really an alcoholic? I AM V DISAPPOINTED! D: Seriously though I got that you were kidding 
1,wow you guys get better every time i see you come back to chicago soon! chicken cutlet 
0,It's not even cold here but im wearin a big jacket! It's got cat ears on it 
1,so what if i cried 
1,watching HGTV at 236am lol wtf must love me some home decor 
1,Happy Mother's Day to all the moms out there 
1,although (Volterra) is killing it right now here in la 
1,- well i greatly appreciate your comment That means a lot to me I'm working on both of them work in progress you know 
1,well i guess it all depends undergarments 
1,just had an orgasmic sandwich 
1,Will you uh marry me? haha just kidding Kind of You're hot though Just so you know 
1,If a Cong govt was ruling Karnataka Cauvery wouldn't have found a mention Truly our politicians have no integrity 
1,lolz at your modesty ***kix rox*** now all the gals will be lined up at your door 
1,I was gonna go for aiden but I had a girl so I went with scarlet 
0,hung out with Misty today!!! 
1,Happy Mothers Day to all the mom's around Hope you have a wonderful day! 
1,awww thank u Feels good to be here 
1,YES he just said for 2 more hours 
1,okay I'm back to painting! will check in with you guys again soon! 
1,Just want to wish everyond a Happy Mother's Day Hope it's a great one! 
1,Night all!! i'm trying to get to bed early for once well as early as 1:40 can be for a normal person 
1,Probably the best birthday I've ever had I got to spend it with all my favorite people 
0,going to sleep now 5-10-09 > Happy Mother's Day & Happy Birthday to ME!!! 
1,Happy mothers day to all the mommies 
1,Right But IÃ¯Â¿Â½m a stickler for correct DPI export and color value IÃ¯Â¿Â½m going to dig in and find out if this is possible 
0,Hello I see your online can u talk to me pleeez! From a fellow BAMF lol 
1,yay for bj and lorraine amd their baby! hahaha 
0,Soooooo true I don't dare ask for something like that! 
1,Great cant you twitter from there? 
1,Please pass on our &quot;happy mothers day&quot; to Julz Have fun with your girls 
1,Can you install ruby gems and rails on keep? Please? 
1,SNL hosted by Justin Timberlake startssssssssssss NOW!! WOOHOO!! 
0,it was way worse than that and where were you why didnt you say hello? 
1,Well ive had a twitter account 4 a while but just started using it 
1,loving that spring definitely seems to be here now 
1,LOL! That is just the way I was brought up 
1,was that sass I detect? As long as it isn't back sass! Haha 
1,damn Ive gotten so much packed up already lmao well little shit anyway Either way I have a good start 
1,*sigh* joe sings so purdy he makes me feel better 
1,fantastic day in the AZ sun 
1,my first 'star trek' anything was really entertaining now if I can just see Harold fly the enterprise to 'white castle' 
1,yay! you should do it just think about the animals and it's not as hard 
1,good luck with the deer next weekend!! Hope it isn't too cold or snowy 
1,new location for spam off! blogtv com-People-xbecksx 
0,That is so great Scott! So glad to hear it went well People just love you!! I'd sure have been there if I were closer 
1,Happy to have a Sunday off from work 
1,I still can't believe the Matt McCoy interview got 255 views!! Twitter truly is AWESOME! 
1,Restoring new iTouch 2 Excited to use it Yeeeeeeeee Goodbye iTouch 1 
0,Restoring new iTouch 2 Excited to use it Yeeeeeeeee Goodbye iTouch 1 
1,is gonna shower and take a nap very tired 
1,family bbq today & my fave cousin comes too 
1,just finished baking some cinnamon rolls soooo yummy! 
1,I thought so I will text you later this week to catch up Did you open the links I sent you via email yet? heh 
1,I just received a mothers day card from my lovely daughter wishing my a happy mothers day im-kWK9 
1,Show gratitude when someone does something nice for you A small &quot;Thanks&quot; goes a long way ~ #twitip 
1,Going to watch Monster-In-Law at 3PM today 
1,as to sleeping with whom ? You have your rocking sheets I hope the smoothness is endulging can't wait for my blankets) 
1,And the other half of the twitterers are enjoying what the wonderful Sunday afternoon has to offer 
1,super duber high! this klondike bar is thee business 
0,i've done that before don't worry you're not too crazy 
1,i wanna be in michi with my moma!! Love you Mom 
0,Stupid liars Glad they are ignorant because I had a blast!! 
1,Hello Krystyn have a great Mother's Day celebrations 
1,KERI HILSON- SLOW DANCE ROCKIN' THE SHIT OUT OF MY PLAYLIST RIGHT NOW! GET UP ON THIS SONG PURE PANTY DROPPER 
1,Lord Have Mercy TECHNOLOGY ! So much Tattos MON DIEU Ã¯Â¿Â½Ã¯Â¿Â½ a dÃ¯Â¿Â½ faire mal ! 
1,Only has under 200 words left to write on her assignment 
1,happy mother's day! I love you mama 
1,Welcome to Twitter It's really cool that you are here! Greetings from Vienna Austria 
1,traveling alone makes i meet new people new circle strangers become friends 
1,Morning everyone! Hope you have a great Sunday!! 
0,macs ftw btw just because and if you're still using the grandaddy pc's you lost at life jp ( not really ) 
1,Fatigue settling in but gotta power through! Awesome seats again tonight I'm pretty lucky Life ain't too bad 
0,yeah but no closer to the secret of stumble 
1,With my baby drinking God I love her 
1,Happy Mothers Day to all the Mommys 
1,We didn't but we did have to wait a good twenty minutes for one Good night though! 
1,watching saturday night live; justin timberlake hosts 
1,Good morning sunshine! I`mm gonna start my day wth some movies 
1,Congrats! I cuss like that in a matter of minutes But didn't know until now there is a reward for it 
1,Paper writing til my heart's content 
1,then i kill Bradies gf and have Bradie 
1,when are u gonna host Saturday night live!! i've been waiting for like 2 yearsssssss!! 
1,my name too (Soulja Boy Tell 'Em LIVE live > am-2UhS) 
1,Tonight was fun Love my girl Tanna! 
1,Yeah I know! Thanks so much 
1,nice turn of phrase from &quot;Wakey wakey eggs and bakey! Time for coffee and the back to code!&quot; have fun at #openhacklondon today 
1,yo yo yo! i like ice cream 
1,HAPPY MOTHERS DAY ASAP EVERYDAY!!! 
1,I looked up some differents stuff for mine today 
1,My ex-colleagues from Shaanxi kept boasting of their native noodles So I'm REALLY curious about Shaanxi food 
1,Going to sleep now goodnight! xoxo 
1,grr naplan just finished my commerce & geo exams good luck (Y) 
1,thank you for teaching me values and to be a better person each day I LOVE SO MUCH YOU'RE THE BEST MUM IN THE WORLD 
1,E3? Nice! I wish i could go! make sure to take tons of pictures!!! 
1,You make me happy whether you know it or not <3 
1,we are in perth lol I wish! 
0,not yet im still loading it have you? 
